od_id,run_id,origin_point_id,origin_dataset_source,origin_lat,origin_lon,dest_point_id,dest_dataset_source,dest_lat,dest_lon,distance_km,distance_bucket,actual_duration_s,route_distance_m,timestamp_iso,label_source,dataset_attribution
run20260221000458_000753,run20260221000458,pt_56fa9c2e59c508b5,Child Care Services,1.312332,103.903418,pt_a1e2de0e13be4b63,Child Care Services,1.379245,103.887832,7.639455,3_8km,1284.000,9912.000,2026-02-21T00:12:36.139850+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000754,run20260221000458,pt_ce1e2ba7d7c9de78,Child Care Services,1.305105,103.912660,pt_559d1065c7a57b84,Child Care Services,1.324889,103.920247,2.356018,1_3km,696.000,4182.000,2026-02-21T00:12:36.612932+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000755,run20260221000458,pt_b5d399b9a8a2c47e,Child Care Services,1.354098,103.725325,pt_d2b111867f7d8c53,Child Care Services,1.349629,103.746381,2.392837,1_3km,624.000,4047.000,2026-02-21T00:12:37.048215+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000756,run20260221000458,pt_3ab5df98002f99dc,Child Care Services,1.442509,103.797704,pt_6104113a4b45d27d,Child Care Services,1.334475,103.866287,14.227829,8_20km,1821.000,21136.000,2026-02-21T00:12:37.521852+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000757,run20260221000458,pt_bd8b263c8fdb3e1a,Child Care Services,1.367013,103.950865,pt_1cedb835d880b214,Child Care Services,1.362102,103.963423,1.498996,1_3km,403.000,2821.000,2026-02-21T00:12:37.956035+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000758,run20260221000458,pt_b0ea7405dcb96aba,Child Care Services,1.378931,103.741564,pt_841b605e4a2f1b82,Child Care Services,1.353981,103.752778,3.041511,3_8km,598.000,4250.000,2026-02-21T00:12:38.400656+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000759,run20260221000458,pt_d777a05bcb1d6f44,Child Care Services,1.304385,103.903339,pt_b642911fbc68588d,Child Care Services,1.370567,103.880592,7.781422,3_8km,1293.000,10353.000,2026-02-21T00:12:38.900259+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000760,run20260221000458,pt_28db0277ec762dfc,Child Care Services,1.313358,103.929964,pt_64467e69b1f2e976,Child Care Services,1.314089,103.939482,1.061193,1_3km,126.000,1084.000,2026-02-21T00:12:39.427297+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000761,run20260221000458,pt_b0ef49725ed7d67b,Child Care Services,1.441782,103.791758,pt_51ef1a20da41458d,Child Care Services,1.319737,103.811846,13.753278,8_20km,1794.000,19001.000,2026-02-21T00:12:39.935495+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000762,run20260221000458,pt_c43ded6eb679b96c,Community Club / PAssion WaVe Outlet,1.351612,103.870368,pt_142fb0ecd68845aa,Child Care Services,1.347635,103.936696,7.386541,3_8km,1215.000,9516.000,2026-02-21T00:12:40.450206+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000763,run20260221000458,pt_fb407a61fce181de,Hawker Centres,1.276614,103.843162,pt_6f976cf7ff6a816a,Child Care Services,1.313898,103.882239,6.004864,3_8km,844.000,7147.000,2026-02-21T00:12:40.914646+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000764,run20260221000458,pt_efbcde0c62e54bef,Child Care Services,1.361022,103.964952,pt_9350cc663dd79282,SportSG Sport Facilities,1.310855,103.859962,12.935768,8_20km,1337.000,15733.000,2026-02-21T00:12:41.381021+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000765,run20260221000458,pt_8c5c9d8f8f7ce885,Child Care Services,1.340364,103.740932,pt_b993a48a43331438,Child Care Services,1.322789,103.856444,12.988737,8_20km,1440.000,16216.000,2026-02-21T00:12:41.941296+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000766,run20260221000458,pt_1bfee14f45f47acc,SportSG Sport Facilities,1.391422,103.873116,pt_acf39c394dfc8a81,Child Care Services,1.429390,103.850710,4.901784,3_8km,903.000,7175.000,2026-02-21T00:12:42.362953+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000767,run20260221000458,pt_ec278834b5d8d867,Child Care Services,1.421896,103.839487,pt_8f86357fe67880f0,Child Care Services,1.443376,103.772918,7.775740,3_8km,1325.000,10200.000,2026-02-21T00:12:42.971107+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000768,run20260221000458,pt_4658550225c3bec5,SportSG Sport Facilities,1.357039,103.874594,pt_8b7cace7d8222300,Hawker Centres,1.359084,103.886055,1.294181,1_3km,326.000,1755.000,2026-02-21T00:12:43.456533+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000769,run20260221000458,pt_d9cd64258572aac9,Child Care Services,1.304450,103.812223,pt_7fd7ef9e184a6dfc,Child Care Services,1.366824,103.836491,7.441867,3_8km,1236.000,13033.000,2026-02-21T00:12:43.901277+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000770,run20260221000458,pt_494eb61521115088,Child Care Services,1.281193,103.843013,pt_1d3891ae854d2e45,Child Care Services,1.283431,103.818223,2.767045,1_3km,401.000,3265.000,2026-02-21T00:12:44.361460+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000771,run20260221000458,pt_3ec195df1177317c,Child Care Services,1.315691,103.872388,pt_c90a4046acaad6ad,Child Care Services,1.335426,103.696935,19.627322,8_20km,2127.000,25290.000,2026-02-21T00:12:44.851251+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000772,run20260221000458,pt_0e28666879188630,Child Care Services,1.394471,103.744054,pt_578543c54dc5cb8d,Child Care Services,1.386040,103.770196,3.053478,3_8km,626.000,4528.000,2026-02-21T00:12:45.663427+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000773,run20260221000458,pt_29ea72dd4026585d,Child Care Services,1.446151,103.815652,pt_3c87bc5f90042d62,Child Care Services,1.425906,103.823772,2.425357,1_3km,514.000,3778.000,2026-02-21T00:12:46.180271+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000774,run20260221000458,pt_b0b6bcac77133306,SportSG Sport Facilities,1.332229,103.720201,pt_f2bf4ee1edeb4699,Child Care Services,1.328202,103.754854,3.878137,3_8km,578.000,5486.000,2026-02-21T00:12:46.667480+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000775,run20260221000458,pt_bae9f50ac1a0db81,Child Care Services,1.354870,103.877955,pt_1ec9f3a6a4763033,Child Care Services,1.377570,103.883566,2.600049,1_3km,530.000,3849.000,2026-02-21T00:12:47.145136+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000776,run20260221000458,pt_358775f46f3f316d,Child Care Services,1.331815,103.947574,pt_b50969061ae76e9d,Child Care Services,1.335416,103.922350,2.832466,1_3km,657.000,4995.000,2026-02-21T00:12:47.611966+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000777,run20260221000458,pt_0cf933e4b59ed6c9,Community Club / PAssion WaVe Outlet,1.341398,103.932741,pt_95044f3a77055a27,Child Care Services,1.362302,103.937402,2.381467,1_3km,610.000,3988.000,2026-02-21T00:12:48.170164+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000778,run20260221000458,pt_0ad7a700d07040ed,Child Care Services,1.309567,103.880381,pt_9cc99f7dc2fea074,Hawker Centres,1.321463,103.870005,1.755047,1_3km,352.000,2393.000,2026-02-21T00:12:48.649310+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000779,run20260221000458,pt_795223f88a430ba3,Child Care Services,1.382460,103.902239,pt_8ec29a1753e7dc0f,Child Care Services,1.402728,103.893101,2.472045,1_3km,576.000,4137.000,2026-02-21T00:12:49.150482+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000780,run20260221000458,pt_5916df3d91db040b,Child Care Services,1.316450,103.896597,pt_1f31f1bcf344d6cd,Child Care Services,1.282143,103.849459,6.481643,3_8km,876.000,7568.000,2026-02-21T00:12:49.627628+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000781,run20260221000458,pt_8d81f99d7ae3ca3b,Child Care Services,1.378056,103.738932,pt_b3d7551ecc767c17,Child Care Services,1.378410,103.757251,2.036771,1_3km,401.000,2686.000,2026-02-21T00:12:50.101157+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000782,run20260221000458,pt_c73ae7032771494f,Child Care Services,1.368484,103.861853,pt_aefb272f8715c789,Child Care Services,1.352820,103.726035,15.198150,8_20km,1992.000,24966.000,2026-02-21T00:12:50.642113+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000783,run20260221000458,pt_339426ea4dbafe2a,Child Care Services,1.351718,103.951963,pt_b86bae98cf9deecf,Child Care Services,1.369023,103.960913,2.166220,1_3km,476.000,3299.000,2026-02-21T00:12:51.160821+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000784,run20260221000458,pt_8f7bcad6267fdf69,Community Club / PAssion WaVe Outlet,1.348323,103.711380,pt_d8b5640df50094b4,Hawker Centres,1.311907,103.759128,6.676112,3_8km,1004.000,8864.000,2026-02-21T00:12:51.741055+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000785,run20260221000458,pt_89a28f2947b89f4b,Hawker Centres,1.367197,103.840022,pt_aa0d5f1b6d9baf97,Child Care Services,1.397244,103.744501,11.131592,8_20km,1906.000,21241.000,2026-02-21T00:12:52.349895+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000786,run20260221000458,pt_8e0f3df0de5a9840,Child Care Services,1.380600,103.867424,pt_ff1258c497da0e7a,Community Club / PAssion WaVe Outlet,1.317846,103.900750,7.900375,3_8km,1268.000,14104.000,2026-02-21T00:12:52.856066+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000787,run20260221000458,pt_df1a3c26d0c2124c,Child Care Services,1.329580,103.721494,pt_1a8bf120ff17ae46,Child Care Services,1.379394,103.752949,6.550409,3_8km,1203.000,9360.000,2026-02-21T00:12:53.376328+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000788,run20260221000458,pt_874ad522372d301a,Child Care Services,1.337376,103.921741,pt_8f3ca6de9d67cfd4,Hawker Centres,1.332005,103.938768,1.984788,1_3km,429.000,2872.000,2026-02-21T00:12:53.924483+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000789,run20260221000458,pt_387382dcb451aa8e,Child Care Services,1.307561,103.906919,pt_f1eba902a04caf8a,Hawker Centres,1.284786,103.832182,8.685642,8_20km,1112.000,12115.000,2026-02-21T00:12:54.468642+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000790,run20260221000458,pt_c367d0194247e488,Child Care Services,1.364867,103.890728,pt_761c8995be2a74fe,Child Care Services,1.392198,103.898456,3.158153,3_8km,624.000,4600.000,2026-02-21T00:12:54.963433+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000791,run20260221000458,pt_7b97feb49857fb94,Child Care Services,1.316693,103.838324,pt_9319a235335ad99b,Child Care Services,1.311501,103.765637,8.100898,8_20km,1271.000,10596.000,2026-02-21T00:12:55.663736+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000792,run20260221000458,pt_d20497047f3cb556,Child Care Services,1.343137,103.851394,pt_7a1ef8ec12fc74f5,Child Care Services,1.428021,103.780897,12.267887,8_20km,1706.000,20050.000,2026-02-21T00:12:56.396525+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000793,run20260221000458,pt_174aff11e2e18a20,Child Care Services,1.335574,103.738119,pt_6cfc97e2e7d810c3,Child Care Services,1.340011,103.693803,4.951015,3_8km,833.000,6801.000,2026-02-21T00:12:56.929898+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000794,run20260221000458,pt_b6c71eb0d7e8d0a8,Child Care Services,1.379150,103.840938,pt_9275e9a863a7ae3d,Child Care Services,1.438359,103.825924,6.791989,3_8km,1063.000,8435.000,2026-02-21T00:12:57.587166+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000795,run20260221000458,pt_3c03ea09456d95a6,Community Club / PAssion WaVe Outlet,1.307457,103.904169,pt_180b6d6fdddd879c,Child Care Services,1.321312,103.858251,5.331926,3_8km,848.000,6844.000,2026-02-21T00:12:58.120265+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000796,run20260221000458,pt_ba117deb6dcc6397,Child Care Services,1.346672,103.749383,pt_2325056d353f4664,Child Care Services,1.363938,103.751896,1.940109,1_3km,421.000,2864.000,2026-02-21T00:12:58.616034+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000797,run20260221000458,pt_d18ccd614b38f163,Child Care Services,1.331367,103.855870,pt_1689d102f145b676,Child Care Services,1.323025,103.849662,1.156147,1_3km,683.000,5690.000,2026-02-21T00:12:59.202330+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000798,run20260221000458,pt_9e87a09ee87e37bb,Child Care Services,1.324327,103.890105,pt_ca25d9dd747ef3fa,Child Care Services,1.301895,103.887506,2.511002,1_3km,622.000,3757.000,2026-02-21T00:12:59.765892+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000799,run20260221000458,pt_c3a910bbf12f4b62,Child Care Services,1.328030,103.878920,pt_62aa36d5a7ac6f73,Child Care Services,1.354427,103.878038,2.936850,1_3km,532.000,4046.000,2026-02-21T00:13:00.335709+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000800,run20260221000458,pt_9e8da3950e04e64b,Child Care Services,1.287979,103.791337,pt_b317f676c415113c,Child Care Services,1.390612,103.879964,15.076648,8_20km,1771.000,22730.000,2026-02-21T00:13:00.872038+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000801,run20260221000458,pt_06e2ba4347438092,Child Care Services,1.352410,103.886492,pt_794813b9a5a4bd28,Child Care Services,1.351923,103.869661,1.871784,1_3km,488.000,3290.000,2026-02-21T00:13:01.405910+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000802,run20260221000458,pt_a08fc17606ef170a,Community Club / PAssion WaVe Outlet,1.387763,103.761356,pt_5077a9df0427c94c,SportSG Sport Facilities,1.346216,103.728835,5.866169,3_8km,1061.000,8007.000,2026-02-21T00:13:01.951633+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
