point_id,dataset_id,dataset_source,postal_code,street_address
pt_bef2c3b8100273c6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bef479be4e74b2b9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bf19ae6f75903847,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bf3934c61e1507b2,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bfcc23b496abaa25,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bff19dced246832f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_bff21d0ed63eb074,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c028f739157694f2,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c081f776ed532d42,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c088b8405a06df23,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c09f34b92f4822eb,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c0ada4edfde915ef,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c138b6747e084213,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c15bb2b023eb28a8,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c1975bdd888bc55f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c1ea6643abf85dfa,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c1ece2ffb6ddc9df,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c1ef06dbaa3e6ede,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c1f203b9b2a443f9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c20972e744cf10ac,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c2307450f709b55d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c24af9e9d7966f1d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c2957365ef1468e7,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c2a64f577d9f2d19,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c30025f3af1427ce,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c35a1a030328884a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c367d0194247e488,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c38c507ef7b45b56,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c3993375503d01f8,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c3a910bbf12f4b62,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c3d2263c52c54e0f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c3da1ccf4fb858f0,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c3dc437bee937299,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c3dc51c11e76e72f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c3dcc08b8a7704eb,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c471664fad737422,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c4a78d4025e6011b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c4e8ba69efc4f7bb,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c5d380521b63c90b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c60863b146b86774,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c61c87b596b4e1ed,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c62bcc1912987af5,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c64eb1f3220c0fd7,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c68c00b6ad6b0483,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c6fe442ec0b0304c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c70fb781887e3636,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c72fc019d1c0d534,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c73ae7032771494f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c75364224a5a41b3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c78e8e180f753abd,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c792b5d63dcb1146,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c79b65e8138b16c1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c7e42e6fd778d252,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c81e1896b68f3454,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c83a0d0d92853073,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c8538e1152cedb44,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c86c5573d3a091d5,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c86d18b039293b74,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c88c43626dec181c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c8d96c4e004328c8,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c90a4046acaad6ad,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c9458b28fcaf3f7a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c959cc216ffbc8c9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c963a3d2d3f4be1c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c991d2c232fef584,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c9ae2d2ced0be005,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c9b451990a4fb5c4,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c9c78156975f0397,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_c9cd19b25901f463,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ca0212e159d2d564,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ca25d9dd747ef3fa,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ca31e80e63455504,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ca6f66b3ef1b243d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_caa286a86ec838fb,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_caa9724e758e13a9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cae5b7b999b6b652,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cb1471822668fbcd,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cb1c28f7e8fa2c48,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cb216cf24af03fd9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cb4888210463955f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cb847bb413d41666,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cbbfd1e7aa8d1726,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cc2a91035be5203d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cc67ce324eb1dd36,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cc796ad3b6c2ffcc,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cca59863fe68d9e2,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ccd42830b1a1feb5,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cd017f7f785a16d3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cd0c1565559e8943,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cd18248d1744c70e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cd49134d0cef88a6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cd4c2a04a80a8304,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cd65c1ead5c2b991,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cd7462d2af5a15fb,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cd7cd7c7143f8bd7,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cdc38bf4ed7d3fb1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cdca844dfca26f85,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cde2ff37e224c39b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ce04f432a5dcfad3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ce078fa5698981ce,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ce0f743af0a9276c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ce1e2ba7d7c9de78,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ce87975ec33c3148,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_ce92243b8ea50228,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cec5493b73fc7642,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cedf4f205ae7a3dc,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cef4e0bccb55f6f7,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cf1bd6837dcb6030,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cf463315a7254219,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cf5903a232570ccd,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cf59661f91d56ebd,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_cf99d8debecfcd0b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d0bf5190133ad33f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d0ecd60e78072380,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d1677b6c61c2c970,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d1743ac42bea6e07,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d18ccd614b38f163,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d199c0ac0328deeb,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d1d268f6553af703,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d1d2c460e87c2037,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d1e30db3b65bff3c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d20497047f3cb556,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d2063ccf09424814,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d28a88c4bd433452,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d2b111867f7d8c53,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d2b81bf28e66617f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d2f99ea31304fbd1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d2faf88d61c3bb86,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d34f9351c4d35e6f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d3663737df58a06e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d38f0b8a115b7303,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d3a38692e2032d7e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d3b2ba78474a45a3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d3b8fba58d0afa2b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d3baf549f97144ea,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d4037113101dfcf8,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d450a8223d90238b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d4673696938e9613,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d47f8beeaff1482e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d4d2fb073e2c6ed3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d4d82ac1d8dcf9b0,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d50b000db000db68,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d50f1a42a666ec0d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d516b3c79b9425ac,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d51bc7f8a623ba3e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d52c19290243a2ec,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d539c2e8cda624a8,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d540c82623ed264e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d5619f5a45f8ce91,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d5628fd89c5085de,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d56755aa519f508b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d5756ef4e01bf81c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d58691c9fdfe2f58,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d5a26385a9207431,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d5bcb077c493b89d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d5eef3dfefd29b15,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d6384d9afae278f8,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d6511e5804b61ec9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d658900c3a9a6b25,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d6db496840b09ce6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d6e268d5e4a16513,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d7188ac17d0bf862,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d71aa0f570e91fb0,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d772a30e87ce57af,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d777a05bcb1d6f44,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d79db04006a658eb,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d7b5fdea1cf90be5,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d7f226fede18ebcf,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d80db407b07eff31,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d8a791380208b644,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d8b8df31a58064ab,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d8d437a5f076c0c6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d8da96769835cfce,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d904c4da30fac2db,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d90e51e618709a0e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d94593cf4fbab9ba,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d9524edbd5ad1e5b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d99b46058e5bb971,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d9a061e9acd23530,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d9a996a45dacce31,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d9cd64258572aac9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_d9f340f460be25c7,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_da29f170c4289002,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_da300bb8b5b69f21,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_da62ae7c4dbdf6db,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_da9b326ce4db97bd,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_dab554394cdd7e5b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_dabad6ee75e8410a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_dacfd57708f89dd8,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_dae7a9ea780321eb,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_db29d449111fa9a6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_db7eaba63f678f9d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_dbc108e16b96386f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_dbdc0364f2abd9f2,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_dc1b11b024a9bc4d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
