od_id,origin_point_id,origin_lat,origin_lon,origin_dataset_source,dest_point_id,dest_lat,dest_lon,dest_dataset_source,distance_km,distance_bucket
run20260221000458_002359,pt_6e4487858dba63a0,1.299651,103.798032,Hawker Centres,pt_1c9dc171684b929e,1.440397,103.795020,Child Care Services,15.653822,8_20km
run20260221000458_002360,pt_1d4da5c635370ceb,1.380605,103.760042,Child Care Services,pt_bf3934c61e1507b2,1.435416,103.777407,Child Care Services,6.393086,3_8km
run20260221000458_002361,pt_9fb88411f4ef9c7c,1.351454,103.889315,Child Care Services,pt_939279b78875ed72,1.329356,103.903221,Child Care Services,2.903003,1_3km
run20260221000458_002362,pt_02c562df8f48216e,1.330708,103.936614,Community Club / PAssion WaVe Outlet,pt_f5b65a19bc8a3d74,1.324581,103.910698,Community Club / PAssion WaVe Outlet,2.960415,1_3km
run20260221000458_002363,pt_9c80bfc5ade92ea9,1.338483,103.957684,Child Care Services,pt_9875b88c585302ae,1.315108,103.895588,Hawker Centres,7.376035,3_8km
run20260221000458_002364,pt_a6ab6bbabe880cdf,1.325889,103.800747,Child Care Services,pt_e2e6734eda3a8586,1.264444,103.818681,Child Care Services,7.117302,3_8km
run20260221000458_002365,pt_b18d20bb9a5f5646,1.343608,103.713869,Child Care Services,pt_99c305f2d8742a93,1.384528,103.772432,Child Care Services,7.942562,3_8km
run20260221000458_002366,pt_47096e2afb4fa7a7,1.381786,103.936412,Child Care Services,pt_57f63c60948f527e,1.397720,103.906320,Child Care Services,3.785347,3_8km
run20260221000458_002367,pt_3a7507998b1bbd8d,1.325356,103.911700,Child Care Services,pt_d6c4db754bdd9fea,1.306187,103.850586,Hawker Centres,7.120298,3_8km
run20260221000458_002368,pt_b94e64fa62135236,1.416083,103.836622,Child Care Services,pt_1ba3a2bfba681191,1.379539,103.879954,Child Care Services,6.301926,3_8km
run20260221000458_002369,pt_a6040f5624288532,1.327948,103.870282,Child Care Services,pt_d79db04006a658eb,1.327357,103.933768,Child Care Services,7.057732,3_8km
run20260221000458_002370,pt_abc5f8066eb55f93,1.436133,103.795264,Child Care Services,pt_acf4aec39eb01139,1.374745,103.879297,Child Care Services,11.569501,8_20km
run20260221000458_002371,pt_245e136348552e9c,1.306185,103.796881,Child Care Services,pt_b5900ed8d7dd80f3,1.306613,103.782407,Child Care Services,1.609721,1_3km
run20260221000458_002372,pt_a74fd2584721381c,1.327925,103.723339,Child Care Services,pt_434b9be7231f8285,1.378167,103.768366,Child Care Services,7.500968,3_8km
run20260221000458_002373,pt_632d6de7bd500838,1.311921,103.766017,Child Care Services,pt_123a3d1a776d8fd2,1.351254,103.836262,Community Club / PAssion WaVe Outlet,8.950176,8_20km
run20260221000458_002374,pt_5459fb2cdb1015fa,1.439233,103.788700,Child Care Services,pt_8abbb8828eaee056,1.388973,103.909652,Child Care Services,14.560399,8_20km
run20260221000458_002375,pt_e57914997e8a03e5,1.326985,103.935848,Child Care Services,pt_c5d380521b63c90b,1.354293,103.937595,Child Care Services,3.042715,3_8km
run20260221000458_002376,pt_76557c40e9d300fd,1.389001,103.892763,Child Care Services,pt_0e341b3be6a9a4fd,1.410036,103.896380,Child Care Services,2.373292,1_3km
run20260221000458_002377,pt_5217e233d4a7d540,1.381256,103.832417,Child Care Services,pt_a994838eec933007,1.359005,103.847007,Child Care Services,2.958398,1_3km
run20260221000458_002378,pt_0db0d1f320ec52b4,1.393458,103.900515,Child Care Services,pt_a60914317efaeb42,1.371078,103.894100,Child Care Services,2.588700,1_3km
run20260221000458_002379,pt_bedc026f9b33dbb2,1.312009,103.789211,Community Club / PAssion WaVe Outlet,pt_6ff4b8083bc6b960,1.335007,103.706279,Child Care Services,9.567259,8_20km
run20260221000458_002380,pt_095d5f93316e59ce,1.352643,103.942895,Child Care Services,pt_1c35acada838c1bc,1.388563,103.909300,Child Care Services,5.468060,3_8km
run20260221000458_002381,pt_fe29234bce4f9258,1.285504,103.821823,Hawker Centres,pt_4635de26fd3aeeeb,1.292034,103.842696,Child Care Services,2.431339,1_3km
run20260221000458_002382,pt_90b2d5c0293fd860,1.395541,103.894941,Child Care Services,pt_c0ada4edfde915ef,1.314068,103.928569,Child Care Services,9.800342,8_20km
run20260221000458_002383,pt_75104f5d8708daf1,1.377950,103.904346,Child Care Services,pt_81129f6f85a6122c,1.333708,103.907541,Child Care Services,4.932290,3_8km
run20260221000458_002384,pt_418779f4658a050a,1.323428,103.854060,Hawker Centres,pt_de88e941a130ca1e,1.320756,103.866219,Child Care Services,1.383929,1_3km
run20260221000458_002385,pt_180b6d6fdddd879c,1.321312,103.858251,Child Care Services,pt_03e8738184c32d5b,1.311916,103.839570,Hawker Centres,2.324693,1_3km
run20260221000458_002386,pt_6e4487858dba63a0,1.299651,103.798032,Hawker Centres,pt_afb18bc83406bb96,1.284887,103.822782,Child Care Services,3.203932,3_8km
run20260221000458_002387,pt_187d1023914121f2,1.353134,103.940408,Hawker Centres,pt_4914b7a92d9982cb,1.326854,103.881002,Child Care Services,7.221493,3_8km
run20260221000458_002388,pt_c9ae2d2ced0be005,1.385296,103.766171,Child Care Services,pt_5f18c68052e7c55c,1.441885,103.807162,Child Care Services,7.768981,3_8km
run20260221000458_002389,pt_2b7f36e4eb3c4d5c,1.311305,103.856422,Child Care Services,pt_667bcd8e0f7f6fcf,1.371185,103.884255,Child Care Services,7.342121,3_8km
run20260221000458_002390,pt_52d9b0dfd71c72c5,1.328435,103.871326,Child Care Services,pt_55e08e0729ad4a6f,1.308860,103.808309,Child Care Services,7.335680,3_8km
run20260221000458_002391,pt_632d6de7bd500838,1.311921,103.766017,Child Care Services,pt_b53861d6e7305918,1.287512,103.836411,Child Care Services,8.282764,8_20km
run20260221000458_002392,pt_264ebfbc5b1bfd20,1.324419,103.865899,Child Care Services,pt_d7b5fdea1cf90be5,1.343048,103.882214,Child Care Services,2.753225,1_3km
run20260221000458_002393,pt_32306b68eefa17eb,1.316759,103.841126,Child Care Services,pt_53077d8c2a25243d,1.313131,103.850868,Child Care Services,1.155673,1_3km
run20260221000458_002394,pt_abaea73a7db0d35c,1.384389,103.895633,Child Care Services,pt_b6d0630e96129a7a,1.347539,103.947675,Child Care Services,7.089279,3_8km
run20260221000458_002395,pt_8102e343eeb87a3a,1.437057,103.831121,Child Care Services,pt_fb9ca7295cb752d7,1.425962,103.829779,Child Care Services,1.242694,1_3km
run20260221000458_002396,pt_3e1cf93eadb36f52,1.318262,103.881337,Child Care Services,pt_915347541531fc65,1.329026,103.848461,Child Care Services,3.845670,3_8km
run20260221000458_002397,pt_85bac4472bb3412e,1.334641,103.847990,Child Care Services,pt_06c5e1c6055b761e,1.358095,103.833356,Child Care Services,3.073742,3_8km
run20260221000458_002398,pt_b51c0d617a3cf70a,1.433178,103.781595,Child Care Services,pt_f313e23ad8bc9a3a,1.430449,103.772774,Child Care Services,1.026426,1_3km
run20260221000458_002399,pt_765d7bffcb33966a,1.343026,103.706880,Child Care Services,pt_77e376f2e7faaaa9,1.335905,103.744636,Child Care Services,4.271167,3_8km
run20260221000458_002400,pt_195623e639d5eb59,1.354655,103.863861,Child Care Services,pt_a20e07033c232402,1.314867,103.844295,Child Care Services,4.929969,3_8km
run20260221000458_002401,pt_da62ae7c4dbdf6db,1.384898,103.741651,Child Care Services,pt_22a6338f782af994,1.402511,103.745291,Child Care Services,1.999839,1_3km
run20260221000458_002402,pt_8b6a56c01989a3d3,1.437685,103.801564,Child Care Services,pt_1cc689a7090493cc,1.396022,103.891834,Child Care Services,11.052293,8_20km
run20260221000458_002403,pt_3f528b25fb2e3a5e,1.432218,103.827520,Child Care Services,pt_9efbc971370dd713,1.428036,103.836092,Community Club / PAssion WaVe Outlet,1.060280,1_3km
run20260221000458_002404,pt_e1900c8c7c5b0849,1.352467,103.872103,SportSG Sport Facilities,pt_fd2df5998a8fb472,1.342034,103.850649,Child Care Services,2.652103,1_3km
run20260221000458_002405,pt_45f50cf7c6bf1a16,1.378194,103.771249,Child Care Services,pt_71194ac1141e0912,1.356289,103.750410,Child Care Services,3.361409,3_8km
run20260221000458_002406,pt_6ec332aba6e782e8,1.292774,103.784084,Child Care Services,pt_7400d57d0d1713b0,1.273677,103.801127,Child Care Services,2.845838,1_3km
run20260221000458_002407,pt_9cc99f7dc2fea074,1.321463,103.870005,Hawker Centres,pt_e1f737e1b473e478,1.391837,103.871190,Child Care Services,7.826340,3_8km
run20260221000458_002408,pt_1931b93212b6a825,1.392179,103.876628,Child Care Services,pt_03a1f1b89f129f7c,1.313951,103.885236,Child Care Services,8.751031,8_20km
run20260221000458_002409,pt_89d46935ae8313be,1.279354,103.846196,Child Care Services,pt_50fac8e609bb99c1,1.273635,103.808207,Child Care Services,4.270746,3_8km
run20260221000458_002410,pt_36c08e4b2fd21f64,1.375983,103.870647,Child Care Services,pt_602cd46f3be9ce29,1.391702,103.876981,Hawker Centres,1.884362,1_3km
run20260221000458_002411,pt_b05f1426683ea3b8,1.354799,103.952611,Child Care Services,pt_d8da96769835cfce,1.382337,103.894511,Child Care Services,7.147703,3_8km
run20260221000458_002412,pt_5931b6c85beee9eb,1.303142,103.863878,Hawker Centres,pt_e63c764a25e09e3c,1.291971,103.841157,Child Care Services,2.814726,1_3km
run20260221000458_002413,pt_542ecf91c49c5c98,1.373639,103.896188,Child Care Services,pt_e8d5f7130cd0b47b,1.322735,103.888103,Child Care Services,5.731177,3_8km
run20260221000458_002414,pt_37a47255a5855cf8,1.378607,103.941916,Child Care Services,pt_095d5f93316e59ce,1.352643,103.942895,Child Care Services,2.889116,1_3km
run20260221000458_002415,pt_ed65537bdae065dd,1.291075,103.828690,Child Care Services,pt_bc772aaf118db732,1.286851,103.804019,Child Care Services,2.782524,1_3km
run20260221000458_002416,pt_b51c0d617a3cf70a,1.433178,103.781595,Child Care Services,pt_ea5d6a1b93afe7c8,1.445612,103.796777,Child Care Services,2.181666,1_3km
run20260221000458_002417,pt_1b16646bf42f5f03,1.332930,103.894108,Child Care Services,pt_b3b3a8a01a154fa1,1.364636,103.937174,Child Care Services,5.945470,3_8km
run20260221000458_002418,pt_c3dcc08b8a7704eb,1.315551,103.927818,Child Care Services,pt_6acd309c51225332,1.374379,103.891815,Community Club / PAssion WaVe Outlet,7.668610,3_8km
run20260221000458_002419,pt_abc5f8066eb55f93,1.436133,103.795264,Child Care Services,pt_83ee1d0578c2f820,1.429452,103.778711,Child Care Services,1.984343,1_3km
run20260221000458_002420,pt_896b80d0f153ec5e,1.385153,103.902320,Community Club / PAssion WaVe Outlet,pt_62a371240ef7eba1,1.309235,103.886827,Community Club / PAssion WaVe Outlet,8.615593,8_20km
run20260221000458_002421,pt_df2449b439200d8d,1.332169,103.790715,Child Care Services,pt_6acff216d4b1c8e2,1.298150,103.800866,Child Care Services,3.947468,3_8km
run20260221000458_002422,pt_6d95d79ec0a0b182,1.302646,103.764832,Child Care Services,pt_36885915b31aa3bf,1.321770,103.746228,Child Care Services,2.966331,1_3km
run20260221000458_002423,pt_bd8b263c8fdb3e1a,1.367013,103.950865,Child Care Services,pt_8d268d708a75d457,1.353443,103.936558,Child Care Services,2.192317,1_3km
run20260221000458_002424,pt_d9524edbd5ad1e5b,1.318309,103.887754,Child Care Services,pt_4f7085dda3125732,1.363089,103.853536,Community Club / PAssion WaVe Outlet,6.265988,3_8km
run20260221000458_002425,pt_1c35acada838c1bc,1.388563,103.909300,Child Care Services,pt_af3780a47bc0d515,1.348888,103.849692,Child Care Services,7.960494,3_8km
run20260221000458_002426,pt_b19c889578956605,1.443006,103.804098,Child Care Services,pt_0e4c6d7d3de2c10e,1.325922,103.925810,Child Care Services,18.776415,8_20km
run20260221000458_002427,pt_ec43456be033cbda,1.324157,103.796801,Child Care Services,pt_8b6a56c01989a3d3,1.437685,103.801564,Child Care Services,12.634836,8_20km
run20260221000458_002428,pt_38780e1a967e354a,1.314291,103.858317,Child Care Services,pt_987c14a739c5cdb7,1.333150,103.839050,Child Care Services,2.997484,1_3km
run20260221000458_002429,pt_c1ea6643abf85dfa,1.376078,103.746903,Child Care Services,pt_63068ba0348f066c,1.385101,103.745554,Child Care Services,1.014457,1_3km
run20260221000458_002430,pt_40b6dfbcaf07441f,1.407767,103.898879,Child Care Services,pt_dbc108e16b96386f,1.381041,103.835132,Child Care Services,7.684167,3_8km
run20260221000458_002431,pt_122dbf5008856969,1.347753,103.697969,Child Care Services,pt_a7bddc28704b5ec6,1.325408,103.858566,Child Care Services,18.024784,8_20km
run20260221000458_002432,pt_a5ed81ec5e05caae,1.368725,103.880678,Child Care Services,pt_04ccd98f18dff86e,1.280547,103.811572,Child Care Services,12.456039,8_20km
run20260221000458_002433,pt_3dcddcaf0cdd5650,1.334345,103.889638,Child Care Services,pt_bad3ce4f7b77de43,1.312929,103.893695,Child Care Services,2.423681,1_3km
run20260221000458_002434,pt_d904c4da30fac2db,1.404559,103.897505,Child Care Services,pt_1fe9c8615df42faf,1.392193,103.901014,Child Care Services,1.429293,1_3km
run20260221000458_002435,pt_9452dfea5fa38198,1.313675,103.783181,Child Care Services,pt_6c67c249922d9c06,1.287507,103.779792,Child Care Services,2.934037,1_3km
run20260221000458_002436,pt_580e167e0a112931,1.313917,103.852210,Child Care Services,pt_ac5b542f48afd82f,1.331157,103.888300,Child Care Services,4.446423,3_8km
run20260221000458_002437,pt_219aa965cfc7cb02,1.326985,103.931621,Community Club / PAssion WaVe Outlet,pt_dc81e8fe35c0bc72,1.323159,103.920980,Child Care Services,1.257086,1_3km
run20260221000458_002438,pt_d71aa0f570e91fb0,1.355067,103.846946,Child Care Services,pt_cce020c0836fdb6f,1.302795,103.863598,Community Club / PAssion WaVe Outlet,6.100034,3_8km
run20260221000458_002439,pt_53d2b64aceefb0df,1.429592,103.845121,Child Care Services,pt_9fdacc5bb489a5a6,1.416005,103.844252,Child Care Services,1.513891,1_3km
run20260221000458_002440,pt_7844d7f6c6939f3b,1.392192,103.877587,Child Care Services,pt_647331de50732706,1.397128,103.886666,Community Club / PAssion WaVe Outlet,1.148830,1_3km
run20260221000458_002441,pt_4b70a67695e70520,1.296129,103.830657,Child Care Services,pt_7fd7ef9e184a6dfc,1.366824,103.836491,Child Care Services,7.887632,3_8km
run20260221000458_002442,pt_5b90006177433558,1.358299,103.955006,Child Care Services,pt_cae5b7b999b6b652,1.309568,103.913675,Child Care Services,7.104334,3_8km
run20260221000458_002443,pt_03b8a93ceb0f4529,1.394590,103.878281,Child Care Services,pt_3c268db14c7bd65f,1.389227,103.886845,Child Care Services,1.123347,1_3km
run20260221000458_002444,pt_5f7edb0c95913e62,1.390963,103.889147,Child Care Services,pt_d7b5fdea1cf90be5,1.343048,103.882214,Child Care Services,5.383358,3_8km
run20260221000458_002445,pt_0173cff85dfd446b,1.407176,103.904437,Child Care Services,pt_50ab3f26e598cd31,1.387079,103.890776,Child Care Services,2.701834,1_3km
run20260221000458_002446,pt_ede5e9788a064b74,1.294146,103.826988,Child Care Services,pt_0768929cd6adfd4e,1.277910,103.822536,Child Care Services,1.871969,1_3km
run20260221000458_002447,pt_e18d79e509b8759f,1.358578,103.881854,Child Care Services,pt_b0aaec3a5f37d221,1.372772,103.854458,Hawker Centres,3.430114,3_8km
run20260221000458_002448,pt_b51c0d617a3cf70a,1.433178,103.781595,Child Care Services,pt_bdcfd80c7bd21e63,1.370055,103.873928,Community Club / PAssion WaVe Outlet,12.434355,8_20km
run20260221000458_002449,pt_cbbfd1e7aa8d1726,1.310255,103.795350,Child Care Services,pt_793d82c6c4df65ea,1.280413,103.829271,Child Care Services,5.022998,3_8km
run20260221000458_002450,pt_4b8ef567bcf29bca,1.444520,103.794446,Child Care Services,pt_2327264e701ae904,1.338104,103.844733,Hawker Centres,13.086871,8_20km
run20260221000458_002451,pt_ac4bb84eea90dd4a,1.287477,103.805253,Child Care Services,pt_6e4487858dba63a0,1.299651,103.798032,Hawker Centres,1.573801,1_3km
run20260221000458_002452,pt_79f097017af56ce7,1.378368,103.957785,Child Care Services,pt_0e341b3be6a9a4fd,1.410036,103.896380,Child Care Services,7.680667,3_8km
run20260221000458_002453,pt_0267066db0ce84a8,1.376442,103.890134,Child Care Services,pt_e32e5afd17c0aa8d,1.391889,103.901675,Child Care Services,2.143862,1_3km
run20260221000458_002454,pt_c90a4046acaad6ad,1.335426,103.696935,Child Care Services,pt_e0d5a43cb3d4fa46,1.348323,103.711380,Child Care Services,2.152925,1_3km
run20260221000458_002455,pt_4914b7a92d9982cb,1.326854,103.881002,Child Care Services,pt_142b16b105cdea0a,1.321007,103.859824,Child Care Services,2.442382,1_3km
run20260221000458_002456,pt_b88b8a8bf7f4c2cb,1.370989,103.766153,Child Care Services,pt_f99b00ca248b1f3e,1.383047,103.770464,Child Care Services,1.423857,1_3km
run20260221000458_002457,pt_36643dc6436da61d,1.314139,103.824251,Child Care Services,pt_db7eaba63f678f9d,1.439984,103.801293,Child Care Services,14.224143,8_20km
run20260221000458_002458,pt_0d0c1193edfcba33,1.334025,103.742586,Child Care Services,pt_95332b1044ad87c4,1.350126,103.723210,Child Care Services,2.800845,1_3km
run20260221000458_002459,pt_88d1a6bd6ae00121,1.435519,103.799397,Child Care Services,pt_04223286c7f23092,1.434079,103.786743,Child Care Services,1.415704,1_3km
run20260221000458_002460,pt_7b97feb49857fb94,1.316693,103.838324,Child Care Services,pt_117310b23bb7eeec,1.434895,103.780307,SportSG Sport Facilities,14.640510,8_20km
run20260221000458_002461,pt_8c3cf7a93e429415,1.317197,103.841022,Child Care Services,pt_d6c6832bf16e4a74,1.305634,103.863909,Hawker Centres,2.850677,1_3km
run20260221000458_002462,pt_ba42c17707126fe2,1.295804,103.798802,Child Care Services,pt_490093b6aeb1e8fd,1.311894,103.841977,Child Care Services,5.122218,3_8km
run20260221000458_002463,pt_0b2789dcac22ef2b,1.439750,103.800721,Hawker Centres,pt_23d43e51841b01d3,1.308716,103.862570,Child Care Services,16.110992,8_20km
run20260221000458_002464,pt_4666819153b49fed,1.324640,103.856979,Child Care Services,pt_781466cf7c3112e6,1.273250,103.808429,Hawker Centres,7.860170,3_8km
run20260221000458_002465,pt_53cf3f1d03547a23,1.340470,103.704453,Community Club / PAssion WaVe Outlet,pt_76b4209d728b4a2d,1.285751,103.835938,Child Care Services,15.832453,8_20km
run20260221000458_002466,pt_fd002420b4eacefc,1.313320,103.764517,Hawker Centres,pt_307e052139ae5a16,1.354977,103.878548,Child Care Services,13.496025,8_20km
run20260221000458_002467,pt_1f0f19e19796f580,1.331736,103.896946,Child Care Services,pt_7076583e2fdb3f74,1.352467,103.872103,Child Care Services,3.597307,3_8km
run20260221000458_002468,pt_e3cd0539330192c5,1.390066,103.905723,Child Care Services,pt_0e341b3be6a9a4fd,1.410036,103.896380,Child Care Services,2.451439,1_3km
run20260221000458_002469,pt_3793b22fc466aa4d,1.392189,103.901542,Child Care Services,pt_faa5d7dd920c219b,1.369091,103.892394,Child Care Services,2.762371,1_3km
run20260221000458_002470,pt_f3d763075275f39b,1.348321,103.880803,Child Care Services,pt_e3717c9d8988cc54,1.342828,103.964090,Child Care Services,9.278663,8_20km
run20260221000458_002471,pt_b8542f39483bc07e,1.283453,103.831883,Community Club / PAssion WaVe Outlet,pt_f3613909ce64389e,1.327108,103.846374,Child Care Services,5.114530,3_8km
run20260221000458_002472,pt_bae9f50ac1a0db81,1.354870,103.877955,Child Care Services,pt_acaf28c1af5c70f6,1.432925,103.792007,Child Care Services,12.907844,8_20km
run20260221000458_002473,pt_4b52a1aa9c664845,1.380527,103.947689,Child Care Services,pt_3dcd3f37875e8cce,1.365960,103.888646,Child Care Services,6.760314,3_8km
